,m/z,gfap_positive,gfap_negative
51,74.0,0.011081142509489446,0.05141817072313659
52,74.4,-1.0842355957923464e-17,0.0006271861621534065
53,75.0,0.010558693375744178,0.004825586104072775
54,75.5,0.0005776081963172827,0.00020288928237558937
55,76.10000000000001,-7.450680967965339e-18,0.00030215638078774247
56,76.4,-2.2690540006736672e-17,0.0002675128097326487
57,76.5,0.00067056736043052,0.0002741328502591362
58,77.0,-3.3050097627378175e-17,0.10807606968263597
59,77.2,0.0028529568727128623,-2.64213011836295e-15
60,80.0,-7.033006892085659e-17,0.0005269236748373838
61,81.0,0.006180536867036665,0.0018184181627463071
62,81.10000000000001,-1.515128459909122e-16,0.0006414360062059698
63,81.5,-4.0417037684726125e-17,0.000247856970918237
64,82.0,-3.9732998985148444e-17,0.0003524931051821041
65,82.5,-3.990574068621832e-17,0.0004185142420023327
66,82.60000000000001,0.0010460968176045468,0.00039143828869796763
67,83.0,0.0019310579354728525,0.00032028040948448385
68,83.4,-1.2427679468413603e-17,0.00019690461762832085
69,84.10000000000001,-9.719013266843136e-17,0.0004410227619047693
70,84.7,-1.807108442653906e-17,0.0003524516272413579
71,86.10000000000001,0.0004002542585715156,8.013939376218277e-05
72,86.9,0.00198229794677898,0.0003587795715686386
73,87.0,0.011519558149277373,0.007959707965904912
74,87.4,0.0007235532753558858,1.6734505294031276e-05
75,88.0,0.00861966209361609,0.000530701896686718
76,89.0,1.0,1.0
77,89.4,-2.524864043959002e-17,0.00037049121987407037
78,89.60000000000001,0.0028988267472574054,-3.882528906406406e-15
79,90.0,0.025366385658722332,0.028798523081989075
80,91.0,0.013023479279918452,0.004334293844856293
81,93.7,0.000912657013283106,1.9395352210899633e-05
82,93.80000000000001,0.0013107048170105052,6.253801476235898e-05
83,94.7,-4.041829430816976e-17,0.000507043707859999
84,95.80000000000001,-3.331703513378032e-17,0.0003626369876025274
85,96.2,-6.021703919932853e-17,0.00022126194817114825
86,96.80000000000001,0.0007099212701463906,0.00037943827416939
87,97.0,-8.68572343851669e-17,0.00564665788146304
88,97.60000000000001,0.0001698793534354135,5.2401250786773606e-05
89,98.4,-1.3516145031341574e-17,0.0005858036335758362
90,98.80000000000001,-8.649727851309743e-17,0.00024135698060583408
91,100.7,-1.5925990591932616e-17,0.0004346667674674012
92,101.0,-1.3287304050072066e-17,0.004301275239552041
93,101.10000000000001,-4.758891552752592e-17,0.00325562022072225
94,101.30000000000001,0.0015219311840778695,-2.4668343710341366e-15
95,102.0,-1.846858010485126e-16,0.0018305832014039428
96,103.0,0.008138829640102952,0.0062393417757595875
97,103.4,4.605979144387998e-05,0.00019787617717458757
98,103.5,-9.970318324862585e-17,0.0005978751913009156
99,103.80000000000001,-5.781638582546756e-17,0.00025463493137961395
100,104.10000000000001,0.0006648323802802367,3.4277316207601875e-07
101,105.7,0.0014428685653371468,8.802880987810765e-06
102,107.0,-4.769998015666559e-17,0.0007622063578965271
103,107.5,0.0010718082475060942,-1.6196872641211303e-15
104,109.0,0.00021614184845790286,7.923767119832499e-05
105,109.9,0.000989408458258977,0.00015530862872068838
106,110.0,0.04773641033029845,0.05536036926151245
107,111.9,-3.470554684188615e-18,0.00017189973412867223
108,112.0,0.010814180111160473,0.01771974665039567
109,113.0,0.035658808344356856,0.026825795459199282
110,115.0,0.008896861201238199,0.005526563892915582
111,115.10000000000001,0.013323810247053952,0.0077503498443311294
112,116.0,0.010338959957239723,0.0035003230871436695
113,116.60000000000001,0.0011222603795866723,0.0001613388865198548
114,117.10000000000001,0.005032414644559827,0.0018976878396320081
115,119.10000000000001,0.0008762728738809288,-1.3129862509824588e-15
116,119.9,0.003971147338820129,0.003282383523014197
117,120.0,0.15004929346339732,0.18829107477651164
118,121.0,0.004636505413145897,0.010954846136762026
119,124.0,0.04952919822945568,0.020016941879031403
120,125.0,0.021950870537155977,0.018330793009338098
121,125.9,0.0002967359618697302,3.8471081160706565e-05
122,126.80000000000001,6.797369248732923e-05,0.00017203707944036715
123,127.0,0.011878514996114605,0.004187068762883818
124,128.5,-5.268175050724346e-17,0.00014692239965474453
125,129.1,0.0004377917549231311,0.005607138446983847
126,129.3,-6.949383462537517e-18,0.00019848411821934655
127,129.4,0.0005570661392118087,0.0001044055186350869
128,129.70000000000002,-5.902998644538926e-17,0.00046110765337645704
129,130.0,0.004336816137641817,0.0017315736073858499
130,131.0,0.0014692796560346593,0.00530000913474027
131,131.1,-1.556783907423076e-16,0.0005103988007949298
132,133.0,0.012578810201536604,0.02379363903091403
133,133.6,0.0011857551161409711,8.804516656537238e-05
134,134.0,-1.5668856882456441e-16,0.01252047537748623
135,135.0,0.0040998871762583785,0.006252012379305323
136,136.0,0.0010114527898169134,0.0002414288861331445
137,136.1,-4.914125730353103e-17,0.00020864664512489087
138,137.0,0.006932892277362193,0.0024709006624520726
139,138.0,0.0034406874565296175,0.004283066910569973
140,143.1,0.01198056629919246,0.006504379356435599
141,144.3,0.000408456321188804,2.7127898870257936e-05
142,146.0,0.020711940102085383,0.029427187373645778
143,146.20000000000002,0.0003629821346056207,1.9913755963578703e-05
144,146.4,-4.681846240960765e-17,0.00032570835984565427
145,147.0,0.06663755198409799,0.024974000910418823
146,147.8,-1.6758025953202244e-17,0.00017039234314683598
147,149.1,0.0136864287363422,0.019220138215582286
148,151.0,0.031329856820796496,0.031693982413577834
149,152.0,0.007499532133154155,0.0034838817458302056
150,153.0,0.00041633190797920824,9.443250294199696e-05
151,157.10000000000002,0.0035329709404934876,0.00675780297950436
152,157.4,-3.02885496896767e-18,0.00022285335593545677
153,157.60000000000002,-6.903707505913022e-17,0.00025710037193050193
154,160.60000000000002,-1.4121884303402567e-18,3.000719623951482e-05
155,163.0,0.0011560992783519602,0.0032144251909991105
156,163.10000000000002,0.00016495475476336173,3.572705693107197e-05
157,164.10000000000002,0.015324511199805156,0.03861385801729359
158,164.60000000000002,0.0010592593997080391,0.0017033057962955508
159,165.0,0.0016625598732625045,-4.7218688330454864e-15
160,167.0,0.009767855246201317,0.0042054898423493315
161,168.0,0.023139351345643055,0.006355026086432451
162,169.60000000000002,-3.19715417441518e-17,0.00018016631976293688
163,171.0,0.00023702437700202835,4.0282114323897725e-05
164,171.10000000000002,0.0035911061778314984,0.003067189862449802
165,172.70000000000002,-1.6936639080321217e-16,0.000423635559457059
166,173.0,0.005988662637237119,0.00021889678093383458
167,174.0,0.1643980840127968,0.22933672302232244
168,174.4,0.0015132981580905447,-2.4655296116254938e-15
169,175.0,0.11353883783683992,0.08956286866742041
170,176.9,0.0003654285402247967,-3.825825147056152e-16
171,177.10000000000002,0.0028343476569364498,0.007498956128100656
172,177.20000000000002,-2.159988744950698e-17,9.721305027096838e-05
173,179.10000000000002,0.033540357216570456,0.04453249028146029
174,179.8,0.0013987440944294332,-9.098831860849227e-16
175,183.4,1.7546277589632058e-05,0.00018156890317945688
176,184.8,-6.778005977943364e-18,8.326399033847554e-05
177,186.10000000000002,-3.91851499947921e-18,7.080140883365199e-05
178,187.0,-1.867135862886962e-17,0.0035347216136243824
179,188.4,0.0009007976520306689,-1.1844740714470986e-15
180,188.5,0.00025754047741422263,2.3824648239657598e-05
181,190.10000000000002,0.0019734583516756244,0.0010546575857483614
182,192.70000000000002,-4.667626187007017e-17,0.0002746978824792589
183,194.0,0.00923844077906903,0.004187693068854829
184,194.10000000000002,0.010205959526628746,0.004764831896766017
185,195.20000000000002,0.001106140368238769,-1.5171697815012104e-15
186,195.60000000000002,0.0001181384505192666,0.00016596360831629676
187,196.8,0.0001474677138703643,7.129991833691065e-05
188,197.0,0.00409460871850811,0.000990088447998471
189,197.4,0.0346950427629287,0.015520149808561463
190,197.5,0.03805809736607809,0.04478056015125275
191,197.60000000000002,0.00531443481079745,0.011982019828136849
192,198.0,-6.205253333806514e-17,0.00034306092376739164
193,199.0,0.008769731721730427,0.012724181395602658
194,199.10000000000002,-1.5073739041656775e-16,0.000863244333242962
195,199.70000000000002,-4.752664579942994e-18,3.867595477966108e-05
196,200.10000000000002,0.010701820813655628,0.0032997531469933475
197,200.20000000000002,0.0008800207349363325,-4.072909892773356e-15
198,201.0,0.0016670589897019538,0.005374181553765981
199,201.8,-5.764363514026613e-18,4.4955138540872045e-05
200,203.20000000000002,-2.3712532267660826e-17,0.00016493110169993333
201,204.0,0.0003757483154618888,-1.5470980774680172e-15
202,204.9,0.0004183263210956838,0.0009944399340800776
203,206.20000000000002,0.0015949946726268038,-7.57484663309872e-15
204,210.10000000000002,0.0014325133741861797,0.0010384979001291127
205,211.0,0.006899051181514231,0.006289726418639186
206,212.3,0.00033521083534848994,7.874459780460419e-05
207,215.0,0.016284255254695578,0.01529480572406577
208,217.3,-2.46249348954934e-17,6.480978782338107e-05
209,218.10000000000002,-4.351920085932083e-16,0.0021451002461765917
210,218.5,5.453430025384792e-05,4.70937970404424e-05
211,221.10000000000002,0.014815676172990807,0.015471689649831574
212,221.20000000000002,6.188782805295533e-05,0.0001133443398254353
213,230.10000000000002,0.0026718656494986474,0.00011713123212961231
214,231.9,0.00678362047850005,0.0025397724290088085
215,232.4,0.00021586209755073384,-4.385409386213441e-16
216,235.10000000000002,0.0004359688521002347,0.0034635866268941705
217,235.4,0.0009707036166437255,-2.0898102991234595e-15
218,236.0,0.008849994498934524,0.0024336106786391042
219,237.10000000000002,0.002008224034061616,0.0016204654742048772
220,242.9,0.00052370222503861,-4.4150054922153e-16
221,244.9,0.002041381217755455,0.003013554466447034
222,245.0,-1.8294565546800486e-16,0.002185637941580615
223,254.4,-1.5857726807506237e-16,0.0018599630007449868
224,255.20000000000002,0.08586798347254551,0.06876740394870264
225,256.2,0.009334771658850237,0.011013908191069238
226,256.40000000000003,0.005651829252971184,0.0027801958872314177
227,256.5,0.003941335086355134,0.006095542132317699
228,256.6,0.008968984322523174,0.004641214967199956
229,257.1,0.006666745350522623,0.0006353639162611422
230,257.3,-9.966471319254422e-17,0.0005272469328536631
231,257.7,0.0010880593662455447,-6.565477621121552e-15
232,258.0,-9.178979406532526e-17,0.00018740152348185296
233,267.6,0.0014727459591266912,-3.9508530438793573e-16
234,270.2,0.00026891462128645423,1.0246556051166022e-05
235,271.2,0.0018371191009642618,-1.9278556317372075e-15
236,271.5,0.006429083043233418,0.0017141155365413222
237,272.7,0.000562416446370337,0.00018862428190922172
238,272.90000000000003,0.0017192607310361236,0.0007353888492753724
239,273.1,0.0018845963512702532,-4.4234427951227896e-15
240,273.8,0.03481624534515622,0.08293421106231345
241,274.6,0.009263392824487678,0.0049973879489095445
242,274.8,0.0001403001753785245,0.0008583937233218066
243,274.90000000000003,0.0018284497025181545,0.0010222219496562007
244,275.0,0.0030260149065077114,0.0005335088313211441
245,275.1,0.0006807592715276662,0.0012185392114418849
246,275.3,-8.529419856712206e-17,0.006574218815584042
247,275.40000000000003,-4.8031005644017155e-17,0.001661653099621369
248,275.5,-2.3121796395344625e-16,0.001643700559533856
249,275.6,0.0031340036665792586,0.002903809508776446
250,275.7,-6.484079682657398e-17,0.0020999075259245854
251,275.8,0.0025488389060078012,0.0017261194485056683
252,275.90000000000003,-1.5359619979729177e-17,0.002458254449915737
253,276.0,0.0003284438544231825,0.002763701379219636
254,276.1,0.0034306586261353272,0.005777324557686803
255,276.2,0.001361126793909405,0.0023721810213241427
256,276.3,0.0033266221802421437,0.0020031491680197913
257,276.40000000000003,0.0036841684542108545,0.0026483802086897062
258,276.5,0.0030302429924349166,0.0024837166381166615
259,276.6,0.0024330596505110456,0.0026589896356733213
260,276.7,0.0030294437822222507,0.00296884529534979
261,276.8,0.002221113663196223,0.0036581274677513625
262,276.90000000000003,0.006732049161696916,0.00887791323722844
263,277.0,0.005620938841651958,0.0029424943162930342
264,277.1,0.002736910325644883,0.0035774869721853426
265,277.2,0.005658271198863639,0.003257671914123623
266,277.3,0.00878968608219807,0.0036556694642193178
267,277.40000000000003,0.008274730832481895,0.0026633705158020317
268,277.5,0.009488864230127571,0.002137137951027656
269,277.6,0.01000184302514764,0.001837179559494555
270,277.7,0.02699298900622978,0.006762360474145142
271,277.8,0.011371937749608879,0.0014765595854222132
272,277.90000000000003,0.007229516462046932,0.0016565876934234464
273,278.0,0.004854985559592702,0.0016175951064554288
274,278.1,0.0051602590358270466,0.0015976919132546395
275,278.2,0.0031396737771259998,0.002250838222141387
276,278.3,0.0028629996239895933,0.0016194974147118312
277,278.40000000000003,0.003030173768691854,0.0013074838347638968
278,278.5,0.00886938315552674,0.0017520542455823666
279,278.6,0.0020986822808141607,0.0017234654906774615
280,279.0,0.0034913069271330123,0.0035230207238557327
281,279.3,0.002482011616341526,0.0005278700479118908
282,279.5,0.0013016294167512695,0.0003372849560155251
283,280.0,0.005018087876185375,0.00020183290249582621
284,280.90000000000003,-3.744492062323556e-17,0.00022292022220126218
285,281.0,0.0013205975376854961,0.003075301687837068
286,281.2,0.02193896917617068,0.11741355082309601
287,282.1,-1.215339603277439e-17,8.085456758006344e-05
288,282.2,0.00415084864303047,0.018755193484852946
289,283.3,0.10054162905548691,0.099666895119695
290,284.1,0.029059888693282895,0.0209403200928747
291,284.2,0.001157524061999486,0.0013402117731247114
292,285.7,-7.611492212586695e-18,6.562396923422916e-05
293,287.90000000000003,-1.0803507310134732e-17,4.9876273366409155e-05
294,289.90000000000003,0.00018712234984891274,0.0004526738156463686
295,292.3,-8.950541537835264e-18,6.513572936166024e-05
296,300.40000000000003,-3.962142434206141e-17,9.891174260854984e-05
297,303.2,0.23414527009392092,0.36908733171160213
298,304.1,0.0033043307410772207,0.00012958852545229133
299,304.2,0.046068514915226046,0.07863162547090391
300,316.90000000000003,0.003181328569393724,0.0005152742739053776
301,317.20000000000005,0.025065910303683384,0.008226284776106596
302,319.20000000000005,0.027637715080831456,0.005578451956958517
303,321.3,0.009638515948205662,0.009078893255630976
304,325.6,0.00015802004091858203,-1.6608797661399733e-16
305,327.20000000000005,0.06035699598049828,0.053220378818520944
306,328.20000000000005,0.010662419691259212,0.011219260870808212
307,330.3,0.007834259472003958,0.013521795922029258
308,333.1,0.006791680216342186,0.0038953538368499945
309,333.40000000000003,0.0070439085265390665,0.0040121426493244135
310,334.1,9.154456510397829e-05,0.00014892400891358066
311,339.20000000000005,0.14917636388766303,0.04640071598416678
312,340.20000000000005,0.03074070752388319,0.009020610701466474
313,341.20000000000005,0.049220515231620666,0.01288657912483697
314,341.3,-2.7346356270758295e-17,0.0001239923062421843
315,345.3,0.011025883907286536,0.0038474561218255735
316,351.8,-7.068203470826048e-18,7.399519039255967e-05
317,356.1,0.0025351451331299957,0.005310974635724898
318,358.8,-3.873663542166352e-18,4.6445545182024965e-05
319,363.20000000000005,0.02616629120334084,0.008850703746782188
320,365.20000000000005,0.023725792918001972,0.008272884929618196
321,366.20000000000005,0.005373847604868334,0.0018922172773019488
322,366.8,0.00023099386059877383,-7.02238148352097e-17
323,367.3,0.00013539707794242489,-2.221096610431839e-16
324,368.5,-1.1232535714434795e-17,2.7919447432590562e-05
325,371.3,0.02347773159149464,0.016429123500184505
326,373.3,0.030931239706391413,0.009432657314983463
327,374.1,7.521327279261737e-05,4.7094388320303606e-05
328,378.3,0.007469764848259301,0.023726237933647976
329,381.1,-1.958907700467455e-18,3.307833198931906e-05
330,382.40000000000003,0.0012389806333451526,0.0025946480254369466
331,385.20000000000005,-4.874485135845203e-18,2.4542520821438307e-05
332,385.70000000000005,1.9616916684533663e-05,2.443049811847848e-05
333,391.3,0.01036927162446993,0.02707324739535628
334,393.3,0.21632179451715022,0.08502575998705958
335,394.3,0.053179217420599195,0.017642285255611893
336,396.70000000000005,-2.768451087327884e-16,0.0017113905548188754
337,403.3,-5.5271488249951524e-17,0.00016378727212814644
338,411.20000000000005,0.0016447694684674176,0.00019445597803546512
339,413.20000000000005,0.016006514771234343,0.0155300237444266
340,414.8,0.00015435861256837501,-1.003208711509901e-15
341,417.3,0.033547751931007425,0.014127010112933179
342,422.5,1.1765044653259534e-18,0.00011506753350899183
343,426.90000000000003,8.197290344327894e-05,1.1011729844354418e-05
344,429.70000000000005,-1.2544048461062217e-18,5.251245384864034e-05
345,433.3,0.00012918100512705153,-4.689961960639931e-16
346,441.70000000000005,0.00018542126739801336,-5.546750221058192e-17
347,444.5,0.011187589876775313,0.007189836734538648
348,444.6,0.01154996161252687,0.005274660885684602
349,444.70000000000005,0.0027552856440666365,0.004616147560492089
350,445.20000000000005,0.0001349929089605903,-5.467479370485052e-16
351,451.1,-6.734105601524182e-17,0.00027821911307985555
352,455.20000000000005,0.00017233037571411542,-3.5870468523783854e-16
353,455.40000000000003,-2.093583645042381e-17,8.479572929129388e-05
354,467.3,-2.839326503024478e-16,0.012160923039571458
355,504.70000000000005,0.0002779289248819207,-3.260181920547361e-16
356,511.5,0.00596614770010307,1.268392726641346e-07
357,531.0,0.00028360869071800495,-1.0487652674331846e-15
358,539.2,0.00013721279378780055,-2.023875866812309e-17
359,540.5,-1.375570427540389e-16,0.0008294473359403421
360,540.6,0.00023077695024471305,5.074184458789013e-06
361,549.3000000000001,0.00033534716743650303,-9.674886465378401e-17
362,553.8000000000001,7.024947304912975e-05,2.2918520414280784e-05
363,559.5,0.02122888588177252,0.007650726483660786
364,565.5,0.011868104724239688,0.005966998846265586
365,571.1,0.000118994660443513,2.9360382395936778e-05
366,585.5,0.030536166236348136,0.019368951545944372
367,586.1,0.0002349021195125283,-2.661178773593083e-16
368,586.4,3.7613026150738165e-05,2.707224375129024e-05
369,586.5,0.0023087668900376125,0.008365369619765074
370,586.8000000000001,0.00015765246536867091,-2.882581727187085e-17
371,587.5,0.03445335951472859,0.011043883146939893
372,588.5,0.015898647119949916,0.0032702484795366265
373,590.5,0.00012623930602936648,4.94158089379359e-05
374,598.5,0.03878402929672941,0.009776974525337212
375,600.5,0.103156180645376,0.024226691229360366
376,601.5,0.04843271792042263,0.006924280335164461
377,602.5,0.031552858491411165,0.0070212118969664415
378,607.5,0.056944010274018755,0.03348696203985579
379,608.5,0.02572820409935361,0.012870316447783987
380,609.5,0.0038059821279106455,0.00390408978479824
381,610.5,0.004933433244461298,-1.1950875278276303e-14
382,611.8000000000001,0.00019491410630044777,1.2409441915089086e-06
383,612.5,0.001774762167668673,2.4266777004606053e-05
384,631.5,0.02106466365627134,0.0077705778590287985
385,632.5,0.013478195186352118,0.0021182030424900748
386,641.7,-6.8347102293675074e-18,7.291181934707744e-05
387,652.5,0.015453915242346045,0.0022961109015825223
388,654.6,0.020024034561774765,0.007730745475417615
389,660.7,0.0001340582140175274,-5.200981613636834e-16
390,665.2,0.0001183261801942674,-1.695028333781061e-16
391,699.9000000000001,-4.7547499272551824e-18,3.774328288608018e-05
392,706.9000000000001,-1.507108390067409e-16,0.0018630199007087596
393,707.5,-3.090979253571573e-16,0.0014317948994491743
394,708.1,-1.8926264534505313e-17,8.023343704503576e-05
395,711.5,0.00013698070838216375,-6.348657816867695e-16
396,720.4000000000001,0.0001195959849851506,-3.322143972795757e-16
397,744.6,-8.153572872896021e-18,0.00018358130796775028
398,757.3000000000001,5.1218695017341717e-05,1.6211443538439234e-05
399,766.9000000000001,0.00013072001824277065,-9.258019660596348e-17
400,774.5,0.0045655861108812425,0.012368213188110013
401,785.4000000000001,0.0003577474541091176,2.244140260192225e-05
402,789.9000000000001,-3.704664144346492e-16,0.0015420457156103801
403,795.9000000000001,0.006229908693459637,0.00648757906686989
404,796.2,-5.958897688608924e-17,0.00010973182805468336
405,834.5,0.07215864946881535,0.13881921206289632
406,835.5,0.019747605593454638,0.07254219646733998
407,836.5,1.6496665447593077e-18,0.017042038497611028
408,864.5,-2.0647162332240613e-18,3.0766442547028005e-05
409,868.7,0.00014328826192935759,8.891533395126313e-06
410,869.5,0.0007789551185210144,-6.009776417550509e-15
411,873.8000000000001,0.0001140380248627393,5.317617024948827e-06
412,883.5,-3.1847777169127687e-16,0.010547405685723843
413,885.5,0.006342226610224017,0.07635712106232485
414,886.5,0.009549305969728705,0.038365931372183096
415,889.0,0.00014377825765062577,1.1072336648145416e-05
416,909.9000000000001,0.00011938536552176731,-2.2280849471040536e-16
417,932.0,-1.1046685445928277e-17,2.912767531433373e-05
418,935.7,-9.516796877015879e-18,2.6368736153607964e-05
419,944.5,0.00010878843585306325,5.005378925740687e-06
420,51.2,-5.178365444219965e-17,0.000754681889067132
421,51.7,4.8118049251373e-05,0.0009549722406910197
422,51.900000000000006,-1.2777307725626798e-16,0.000676812617830804
423,52.7,-1.0836455990153749e-16,0.0004792786005667595
424,52.900000000000006,0.0025114688054195308,0.0001553440929752569
425,53.2,0.0031633129317045865,-4.096375967491094e-15
426,54.1,-1.2574580451196463e-16,0.0006745379366247633
427,56.300000000000004,0.00027060687950130913,0.0006596383688866258
428,56.6,0.003197146161968243,4.6542491304073274e-05
429,57.6,-2.534001856955102e-17,0.00030412115388510623
430,57.800000000000004,0.001437981894329759,0.0001331962573974415
431,58.400000000000006,0.002411861494087092,0.0004824263318543367
432,59.1,-8.262698800285147e-17,0.0006824162093852527
433,59.2,-8.070697900178125e-17,0.00030660761477756623
434,59.400000000000006,-1.9413813005291673e-15,0.000808614649460179
435,59.6,-1.532902301041303e-16,0.0010029249629423462
436,61.2,-1.6865259182113408e-16,0.0006319046539173483
437,63.1,0.00022596985630740177,0.0006615417319932536
438,63.800000000000004,0.00039433687900731324,0.0005287680656462385
439,64.10000000000001,0.003108744420370722,0.0006057795008214964
440,64.8,0.0007374176150915608,0.00031912307766441384
441,65.3,-1.7868032938332992e-16,0.0006190089858967623
442,65.5,-1.0786435518403867e-16,0.0005111298191047242
443,66.8,0.0027464389591379105,0.00024686682923956253
444,67.2,0.0016422147543862264,0.0013622463775079063
445,67.7,-1.4867783154320156e-16,0.0006813740690576302
446,68.2,-3.586546969836491e-17,0.00032442034734409117
447,69.4,0.0005409350907642043,0.00042790089195834854
448,69.9,0.00037031790965534047,0.0003901907247640853
449,70.3,3.7058792404099154e-05,0.0003497596606777479
450,72.5,-9.183269321582338e-17,0.0005278632339221987
451,73.4,0.00038120169618199536,0.00032222806960157985
452,74.2,-3.463190828184874e-17,0.0005021781837891956
453,77.10000000000001,-8.587334418963652e-18,0.000531165221207637
454,78.10000000000001,-1.9922548723367238e-17,0.0003642952541406232
455,80.7,0.00032243321086700025,0.0004132426522176512
456,80.80000000000001,0.0014549124189660073,0.0002384123056194365
457,80.9,0.0009180945937732912,8.4324527643781e-05
458,83.9,0.0015987036668105375,0.0001154065278280931
459,84.60000000000001,-3.2402968342292416e-17,0.00030569786870224296
460,85.5,-4.216719722701043e-18,0.00013527167573135725
461,86.30000000000001,0.00019623172647922769,0.0004951375115157968
462,86.7,-1.0859333349836372e-17,0.0003674593743932403
463,87.7,-4.0453898479040254e-17,0.0001877752175459125
464,88.10000000000001,0.0020597230350008276,-6.148940687728814e-15
465,88.4,-1.6598108414785651e-16,0.0005713080285534434
466,89.7,0.00020531439955593755,0.0003620409727921954
467,90.80000000000001,0.0010336504193850916,0.0006763418860196293
468,91.4,-9.549557051756276e-17,0.00040093499230201186
469,92.10000000000001,0.0012246343033976731,7.218263148610914e-05
470,92.9,0.00013278516273100915,0.0004283588344188636
471,93.0,0.00033911914333831185,0.0006432125608788795
472,93.5,-5.071962287963066e-17,0.0004518703185099306
473,94.10000000000001,0.0019473480410730946,0.00015296224945181503
474,94.9,-6.307769523541069e-17,0.0004281179792224862
475,95.0,0.0017375940864719395,-1.842805869828445e-15
476,95.10000000000001,0.00029703113825323136,0.00026810225180950976
477,96.0,0.0007235432839732793,5.424231451776084e-06
478,97.5,-1.8192274501066256e-17,0.0004411774882401281
479,98.2,4.58759204616428e-05,0.0005617563829668296
480,98.60000000000001,-7.695355209041186e-17,0.0003795325121354948
481,104.7,-6.01270135418184e-17,0.00039681647348890057
482,106.10000000000001,-2.6171808601247673e-17,0.00031593107657690685
483,107.80000000000001,3.58377141598768e-18,0.0002970645652103577
484,109.30000000000001,-6.555618422968005e-17,0.00032678763009293273
485,109.5,-8.674694923975234e-17,0.00030819366858124826
486,109.80000000000001,-1.7782101633004114e-17,0.0003554666595129929
487,111.2,0.001364636155870897,0.0003664481964062462
488,111.80000000000001,-5.2202679755387904e-17,0.0002042439916672576
489,112.30000000000001,-5.30853898148685e-17,0.0002544732470493537
490,113.10000000000001,-9.677041489237273e-17,0.0003383767773219853
491,114.10000000000001,-1.235577996689284e-16,0.0004018152484151304
492,114.5,0.0006812383381529839,0.00021359728370754205
493,117.0,0.012445838321550133,0.0038079194080897633
494,120.30000000000001,-2.074964695789277e-17,0.00034047184166626507
495,121.9,0.001207810506830783,0.0003087907306365378
496,122.0,-1.39889592850486e-16,0.0006427240510546104
497,125.60000000000001,-9.396731692592563e-17,0.00030196175746017423
498,126.2,4.9533920134948854e-05,0.0003087691701387388
499,127.10000000000001,0.0003687058362556172,0.0001915107323165089
500,130.8,-3.021386486116002e-17,0.0001792538212603178
501,132.0,-4.749044886897597e-16,0.017951217494915527
