,m/z,gfap_positive_Y1,gfap_positive_Y2,gfap_positive_Y3,gfap_positive_Y4,gfap_positive_Y5,gfap_positive_Y6,gfap_positive_Y7,gfap_positive_Y8,gfap_positive_Y9,gfap_positive_Y10,gfap_negative_Y1,gfap_negative_Y2,gfap_negative_Y3,gfap_negative_Y4,gfap_negative_Y5,gfap_negative_Y6,gfap_negative_Y7,gfap_negative_Y8,gfap_negative_Y9,gfap_negative_Y10
1451,162.60000000000002,0.0010322268995212494,-2.2473919664402876e-18,-0.0,-0.0,-0.0,-0.0,0.006414226964139864,-1.5831675852844356e-17,-2.887286651653436e-18,-0.0,-1.1051946746281263e-18,0.0012672250678210273,-0.0,-0.0,-0.0,-0.0,0.0002801616596649569,0.0007603706045488112,0.0014192208154694438,-0.0
1452,165.70000000000002,0.0010211218948792873,-0.0,1.0382256996453095e-18,-6.218189055521852e-19,-5.659020734727785e-20,-8.221607441421097e-20,0.019736031703749036,-4.0033958515411326e-18,-0.0,0.0023873658369092656,-1.0933362464693902e-18,-0.0,0.006343801784713659,0.0036296759441802507,0.0006704656281896924,0.00012163332170660887,-2.7959991897750285e-18,0.00039776112194882577,-0.0,-4.0458505354630587e-19
1453,166.20000000000002,0.0011393199020049232,-0.0,-0.0,-0.0,-0.0,-8.031389551497387e-20,0.021935575184135542,-4.9471777232245346e-18,-0.0,-0.0,-1.2198120487777392e-18,-0.0,-0.0,-0.0,-0.0,0.00011881007423628785,-4.161393611937557e-18,0.0004915351184950229,-0.0,-0.0
1454,166.60000000000002,0.0010677818791863228,-0.0,-0.0,-2.4056598450356253e-19,-3.866019572057032e-19,-0.0,-5.5268844081074927e-17,-0.0,-0.0,0.0008367813859386181,-1.1432973147829962e-18,-0.0,-0.0,0.0016625393778475312,0.0005521178538587201,-0.0,0.003108332276990757,-0.0,-0.0,0.00030601457124307163
1455,169.5,0.0010007395690879218,-9.287725211150198e-19,-0.0,0.001007044869765682,5.8874810223323145e-05,-1.9626855116970847e-20,-0.0,-0.0,-0.0,-0.0,-1.0714361551358413e-18,0.0011705097350947502,-0.0,-4.335864003397389e-18,0.0010180285223925054,0.00036299424715040073,-0.0,-0.0,-0.0,-0.0
1456,173.5,0.0008934579322343969,-0.0,0.003095075055555406,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.566105309942083e-19,-0.0,-6.762770007328141e-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1457,173.9,0.001014980827729281,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.002201255700137101,-0.0,-0.0,-1.086665158158299e-18,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-7.865698635030841e-19,-0.0,-0.0
1458,174.10000000000002,0.0010164842228789597,-0.0,0.004434437687231682,-0.0,-3.324435272984863e-21,0.0009651235534156546,-0.0,-0.0,-4.463669339641524e-18,-0.0,-1.0882936314801779e-18,-0.0,-1.8491933987717086e-17,-0.0,0.0006000533126241285,-1.151377249669358e-17,-0.0,-0.0,0.0007334218056715102,-0.0
1459,175.5,0.001192941103521287,-2.1351708956580713e-18,-0.0,0.0005812123243617074,0.00045480119012883744,-2.710278195810632e-20,0.01780195988072597,-1.3908868865945999e-18,-4.294051510720501e-18,-0.0,-1.2772807836776793e-18,0.0012038609635763155,-0.0,0.0005876562157683076,-2.3679966239429985e-17,0.00018425310394694345,-1.3135558469134403e-18,0.0003055594421193884,0.0007056195341667797,-0.0
1460,180.10000000000002,0.0011875021470555127,0.004145153933752038,-0.0,0.0013763456977197535,0.0006936656362088982,0.0015155215404276659,-0.0,0.006861751659537689,-0.0,-0.0,-1.2714124943576012e-18,-1.7871743175088195e-16,-0.0,-1.2137311299818577e-17,-3.611729989817141e-17,0.0035737686207982103,-0.0,-2.039421366897616e-17,-0.0,-0.0
